latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.94821,22.1975,300.91,0.41,0.37,2024-08-18,37,N,VIIRS,n,2,284.75,0.6,N,0
41.94907,22.19262,298.13,0.41,0.37,2024-08-18,37,N,VIIRS,n,2,282.55,0.6,N,0
41.33732,21.08527,340.23,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,293.2,7.65,D,0
41.33955,21.08241,347.75,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,294.63,7.39,D,0
41.34628,21.10267,354.71,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,297.71,13.85,D,0
41.34864,21.10979,367.0,0.64,0.72,2024-08-18,1020,N,VIIRS,h,2,293.28,13.85,D,0
41.35038,21.10268,367.0,0.64,0.72,2024-08-18,1020,N,VIIRS,h,2,299.4,29.82,D,0
41.35263,21.10958,356.29,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,295.33,19.84,D,0
41.35537,21.10774,343.48,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,297.02,13.85,D,0
41.35954,21.10813,367.0,0.64,0.72,2024-08-18,1020,N,VIIRS,h,2,297.76,19.84,D,0
41.36238,21.10656,354.71,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,296.8,14.47,D,0
41.36664,21.10726,331.06,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,296.38,10.78,D,0
41.38435,21.09365,349.35,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,297.26,17.22,D,0
41.38654,21.1004,338.86,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,297.4,15.77,D,0
41.38697,21.09144,352.08,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,297.86,22.11,D,0
41.38904,21.09769,367.0,0.64,0.72,2024-08-18,1020,N,VIIRS,h,2,301.95,22.11,D,0
41.3907,21.09045,351.63,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,295.17,38.14,D,0
41.3928,21.09694,367.0,0.64,0.72,2024-08-18,1020,N,VIIRS,h,2,297.3,57.72,D,0
41.39328,21.08813,329.89,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,290.74,22.11,D,0
41.39532,21.09431,329.97,0.64,0.72,2024-08-18,1020,N,VIIRS,n,2,291.04,22.11,D,0
41.42746,21.3856,334.48,0.62,0.71,2024-08-18,1020,N,VIIRS,n,2,295.5,4.29,D,0
41.47405,21.55276,328.72,0.6,0.71,2024-08-18,1020,N,VIIRS,n,2,292.82,5.03,D,0
41.54039,21.34086,332.05,0.62,0.71,2024-08-18,1020,N,VIIRS,n,2,293.05,11.36,D,0
41.54176,21.34138,332.37,0.62,0.71,2024-08-18,1020,N,VIIRS,n,2,293.27,8.06,D,0
41.94313,22.20097,342.09,0.55,0.68,2024-08-18,1020,N,VIIRS,n,2,293.39,17.56,D,0
41.94518,22.20757,328.74,0.55,0.68,2024-08-18,1020,N,VIIRS,n,2,292.14,17.39,D,0
41.94537,22.19766,327.1,0.55,0.68,2024-08-18,1020,N,VIIRS,n,2,294.08,12.25,D,0
41.94736,22.20391,367.0,0.54,0.68,2024-08-18,1020,N,VIIRS,h,2,296.93,12.25,D,0
41.94924,22.19842,367.0,0.55,0.68,2024-08-18,1020,N,VIIRS,h,2,298.22,17.56,D,0
41.95119,22.20472,367.0,0.55,0.68,2024-08-18,1020,N,VIIRS,h,2,294.83,17.39,D,0
41.95152,22.19519,367.0,0.55,0.68,2024-08-18,1020,N,VIIRS,h,2,295.17,12.25,D,0
41.95356,22.20163,367.0,0.54,0.68,2024-08-18,1020,N,VIIRS,h,2,292.72,12.25,D,0
42.2888,20.55152,339.92,0.63,0.72,2024-08-18,1020,N,VIIRS,n,2,280.2,8.31,D,0
41.95249,22.20705,347.03,0.51,0.49,2024-08-18,1200,N,VIIRS,n,2,305.3,11.09,D,0
41.95658,22.19972,344.76,0.51,0.49,2024-08-18,1200,N,VIIRS,n,2,309.71,11.35,D,0
41.95705,22.20614,344.24,0.51,0.49,2024-08-18,1200,N,VIIRS,n,2,302.74,11.35,D,0
41.96115,22.19903,344.2,0.51,0.49,2024-08-18,1200,N,VIIRS,n,2,302.13,11.35,D,0
42.19755,21.67193,335.37,0.48,0.48,2024-08-18,1200,N,VIIRS,n,2,303.47,3.58,D,0
42.19847,21.68403,345.84,0.48,0.48,2024-08-18,1200,N,VIIRS,n,2,307.84,21.23,D,0
42.20294,21.68335,367.0,0.48,0.48,2024-08-18,1200,N,VIIRS,h,2,308.01,21.23,D,0
42.2034,21.68939,343.34,0.48,0.48,2024-08-18,1200,N,VIIRS,n,2,302.5,16.81,D,0
41.48484,21.58947,302.25,0.42,0.38,2024-08-19,18,N,VIIRS,n,2,283.61,0.95,N,0
41.48273,21.59507,331.13,0.44,0.38,2024-08-19,1141,N,VIIRS,n,2,280.24,6.81,D,0
41.89034,20.92374,330.09,0.63,0.54,2024-08-22,1045,N,VIIRS,n,2,298.52,20.82,D,0
41.8922,20.93091,355.35,0.63,0.54,2024-08-22,1045,N,VIIRS,n,2,308.01,79.49,D,0
41.89698,20.92868,340.81,0.63,0.54,2024-08-22,1045,N,VIIRS,n,2,300.0,9.0,D,0
41.22719,20.62655,330.11,0.44,0.63,2024-08-22,1225,N,VIIRS,n,2,294.16,1.66,D,0
41.86466,20.91792,332.03,0.46,0.64,2024-08-22,1225,N,VIIRS,n,2,298.04,2.68,D,0
41.86683,20.91698,332.35,0.46,0.64,2024-08-22,1225,N,VIIRS,n,2,297.12,3.07,D,0
41.89124,20.93377,367.0,0.47,0.64,2024-08-22,1225,N,VIIRS,h,2,301.93,10.04,D,0
41.89703,20.92761,342.84,0.47,0.64,2024-08-22,1225,N,VIIRS,n,2,301.28,6.43,D,0
41.45499,21.9988,308.01,0.45,0.39,2024-08-23,43,N,VIIRS,n,2,284.58,0.77,N,0
41.46196,21.47889,329.07,0.51,0.66,2024-08-23,1026,N,VIIRS,n,2,298.87,3.32,D,0
42.28548,20.55705,329.16,0.54,0.68,2024-08-23,1026,N,VIIRS,n,2,298.35,5.29,D,0
42.30094,20.81928,334.76,0.52,0.67,2024-08-23,1026,N,VIIRS,n,2,299.91,3.44,D,0
41.46415,21.47759,339.0,0.56,0.51,2024-08-23,1206,N,VIIRS,n,2,306.06,6.01,D,0
41.46891,21.47673,330.75,0.56,0.51,2024-08-23,1206,N,VIIRS,l,2,301.04,4.16,D,0
42.29165,21.67607,334.61,0.58,0.52,2024-08-23,1206,N,VIIRS,n,2,304.59,3.29,D,0
42.30343,20.69742,337.16,0.52,0.5,2024-08-23,1206,N,VIIRS,n,2,306.58,5.9,D,0
42.30388,20.70388,342.38,0.52,0.5,2024-08-23,1206,N,VIIRS,n,2,307.89,5.9,D,0
42.30539,20.69926,344.92,0.52,0.5,2024-08-23,1206,N,VIIRS,n,2,309.86,9.49,D,0
41.48044,21.59968,300.66,0.39,0.36,2024-08-24,24,N,VIIRS,n,2,289.07,0.15,N,0
41.48776,21.59665,300.93,0.39,0.36,2024-08-24,24,N,VIIRS,n,2,290.33,0.44,N,0
41.49108,21.59743,322.73,0.39,0.36,2024-08-24,24,N,VIIRS,n,2,293.37,1.59,N,0
41.49177,21.5927,314.94,0.39,0.36,2024-08-24,24,N,VIIRS,n,2,293.04,1.5,N,0
42.12583,21.87232,302.97,0.39,0.36,2024-08-24,24,N,VIIRS,n,2,287.83,0.59,N,0
41.37325,21.5585,333.26,0.5,0.41,2024-08-24,1147,N,VIIRS,l,2,308.26,1.96,D,0
41.45607,21.34127,345.26,0.49,0.4,2024-08-24,1147,N,VIIRS,n,2,309.45,3.9,D,0
41.45979,21.34055,343.71,0.49,0.4,2024-08-24,1147,N,VIIRS,n,2,307.69,3.9,D,0
41.57954,20.48677,350.35,0.46,0.39,2024-08-24,1147,N,VIIRS,n,2,311.65,5.75,D,0
41.97497,21.49952,332.47,0.5,0.41,2024-08-24,1147,N,VIIRS,l,2,306.29,3.42,D,0
42.22408,20.67723,339.26,0.47,0.4,2024-08-24,1148,N,VIIRS,n,2,309.03,3.2,D,0
42.25717,20.77019,346.19,0.48,0.4,2024-08-24,1148,N,VIIRS,n,2,313.41,5.32,D,0
42.25888,20.76208,338.52,0.48,0.4,2024-08-24,1148,N,VIIRS,l,2,309.13,5.28,D,0
42.25951,20.76783,346.78,0.48,0.4,2024-08-24,1148,N,VIIRS,n,2,314.64,8.56,D,0
42.26018,20.76375,341.65,0.48,0.4,2024-08-24,1148,N,VIIRS,l,2,312.73,5.32,D,0
42.26084,20.76949,342.15,0.48,0.4,2024-08-24,1148,N,VIIRS,l,2,313.33,5.32,D,0
42.32637,20.79589,338.2,0.48,0.4,2024-08-24,1148,N,VIIRS,l,2,309.62,2.84,D,0
42.32702,20.80167,337.13,0.48,0.4,2024-08-24,1148,N,VIIRS,l,2,307.74,4.74,D,0
42.33005,20.79518,343.86,0.48,0.4,2024-08-24,1148,N,VIIRS,n,2,312.05,4.64,D,0
42.33958,21.33419,339.39,0.5,0.41,2024-08-24,1148,N,VIIRS,n,2,303.62,4.56,D,0
41.21562,21.03879,299.01,0.38,0.43,2024-08-25,5,N,VIIRS,n,2,285.61,0.35,N,0
41.47675,21.61906,326.99,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,293.91,9.17,N,0
41.47745,21.61229,321.04,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,291.21,9.17,N,0
41.48066,21.61977,334.59,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,292.19,4.77,N,0
41.48137,21.61292,338.58,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,294.95,4.77,N,0
41.48458,21.62027,307.62,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,290.65,4.77,N,0
41.48528,21.61355,332.08,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,293.04,4.77,N,0
41.48603,21.60624,341.35,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,293.17,9.39,N,0
41.48996,21.6068,331.85,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,292.19,4.03,N,0
41.49389,21.60727,322.03,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,293.91,4.03,N,0
41.49536,21.59327,306.91,0.55,0.42,2024-08-25,5,N,VIIRS,n,2,292.32,2.03,N,0
41.49787,21.60734,307.42,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,293.15,1.26,N,0
41.49857,21.60063,310.03,0.54,0.42,2024-08-25,5,N,VIIRS,n,2,292.95,1.26,N,0
41.49931,21.59359,307.98,0.55,0.42,2024-08-25,5,N,VIIRS,n,2,292.95,1.51,N,0
41.56715,21.13055,311.08,0.57,0.43,2024-08-25,5,N,VIIRS,n,2,290.06,1.5,N,0
42.17766,21.62254,301.25,0.55,0.43,2024-08-25,5,N,VIIRS,n,2,290.39,0.75,N,0
41.46995,21.63431,301.38,0.77,0.78,2024-08-25,145,N,VIIRS,n,2,288.4,4.87,N,0
41.47169,21.63659,299.52,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.04,6.13,N,0
41.47642,21.61557,340.99,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,289.71,4.71,N,0
41.47863,21.61689,343.53,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,289.72,6.13,N,0
41.47878,21.6088,300.36,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,287.74,4.71,N,0
41.48098,21.61021,312.24,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.04,4.52,N,0
41.48276,21.62043,305.82,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,287.83,4.71,N,0
41.48337,21.60343,303.82,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,287.37,4.52,N,0
41.48544,21.6127,310.46,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.18,4.71,N,0
41.48755,21.6144,299.35,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,287.99,4.52,N,0
41.48762,21.60642,335.32,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,289.63,10.33,N,0
41.48978,21.60803,334.01,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,289.87,4.52,N,0
41.49459,21.59439,300.72,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.5,6.63,N,0
41.49503,21.58503,304.21,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.51,1.84,N,0
41.49636,21.60431,304.54,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.6,3.32,N,0
41.49704,21.58741,309.78,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,289.14,3.19,N,0
41.49809,21.60728,301.73,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.93,1.88,N,0
41.49855,21.598,310.06,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,289.32,2.7,N,0
41.50048,21.60045,304.19,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,289.28,1.88,N,0
41.50105,21.59078,300.99,0.77,0.77,2024-08-25,145,N,VIIRS,n,2,288.76,2.7,N,0
41.48476,21.61818,335.36,0.38,0.36,2024-08-25,1128,N,VIIRS,n,2,304.31,5.12,D,0
41.48669,21.60822,349.14,0.38,0.36,2024-08-25,1128,N,VIIRS,n,2,310.89,15.56,D,0
41.48737,21.61277,344.94,0.38,0.36,2024-08-25,1128,N,VIIRS,n,2,303.51,5.12,D,0
41.48805,21.61733,348.26,0.38,0.36,2024-08-25,1128,N,VIIRS,n,2,306.33,5.12,D,0
41.48998,21.60738,354.5,0.38,0.36,2024-08-25,1128,N,VIIRS,n,2,312.75,14.44,D,0
41.49067,21.61194,338.82,0.38,0.36,2024-08-25,1128,N,VIIRS,n,2,305.87,5.87,D,0
41.49918,21.60028,346.1,0.38,0.36,2024-08-25,1128,N,VIIRS,n,2,304.96,9.03,D,0
42.07122,21.06994,336.87,0.38,0.36,2024-08-25,1129,N,VIIRS,n,2,307.6,2.45,D,0
41.47662,21.62095,307.57,0.62,0.54,2024-08-25,2346,N,VIIRS,n,2,289.19,1.23,N,0
41.48164,21.62154,305.45,0.62,0.54,2024-08-25,2346,N,VIIRS,n,2,289.19,1.23,N,0
41.48669,21.62159,300.78,0.62,0.54,2024-08-25,2346,N,VIIRS,n,2,289.3,1.25,N,0
41.49468,21.57482,303.18,0.63,0.54,2024-08-25,2346,N,VIIRS,n,2,289.14,2.63,N,0
41.49508,21.56853,333.85,0.63,0.54,2024-08-25,2346,N,VIIRS,n,2,289.3,7.47,N,0
41.5001,21.56931,318.58,0.63,0.54,2024-08-25,2346,N,VIIRS,n,2,288.74,3.48,N,0
41.50257,21.61012,317.56,0.62,0.54,2024-08-25,2346,N,VIIRS,n,2,290.9,3.14,N,0
41.50306,21.60238,312.05,0.62,0.54,2024-08-25,2346,N,VIIRS,n,2,291.01,3.14,N,0
41.49912,21.57426,300.73,0.46,0.64,2024-08-26,127,N,VIIRS,n,2,287.41,0.7,N,0
41.50154,21.56612,300.02,0.46,0.64,2024-08-26,127,N,VIIRS,n,2,286.87,0.7,N,0
41.46201,21.61597,348.37,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,300.18,5.48,D,0
41.46297,21.62091,341.38,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,299.79,6.48,D,0
41.46654,21.61978,336.18,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,296.91,14.8,D,0
41.47466,21.62262,350.17,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,302.03,9.21,D,0
41.48075,21.61496,338.0,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,308.53,7.12,D,0
41.48276,21.62536,349.01,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,300.78,7.67,D,0
41.48941,21.58136,340.2,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,302.0,6.06,D,0
41.49159,21.55342,349.57,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,299.77,6.98,D,0
41.49199,21.57508,338.74,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,300.31,6.06,D,0
41.49211,21.53645,333.76,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,300.27,8.86,D,0
41.49259,21.55855,337.8,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,300.02,6.98,D,0
41.49319,21.54202,345.89,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,307.09,22.06,D,0
41.4936,21.56379,344.15,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,301.39,5.71,D,0
41.49419,21.54718,352.48,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,306.28,22.06,D,0
41.49459,21.56896,333.2,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,300.22,5.71,D,0
41.49516,21.5522,342.93,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,303.45,6.98,D,0
41.49559,21.57412,344.09,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,302.5,5.72,D,0
41.49617,21.55747,339.14,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,303.9,6.98,D,0
41.49657,21.57919,335.44,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,298.39,5.72,D,0
41.49852,21.58932,345.51,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,298.34,11.96,D,0
41.49918,21.57303,343.6,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,301.24,5.72,D,0
41.49931,20.94895,337.18,0.49,0.41,2024-08-26,1110,N,VIIRS,n,2,287.99,7.02,D,0
41.50015,21.57809,337.6,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,298.28,5.72,D,0
41.5008,21.56182,333.69,0.47,0.4,2024-08-26,1110,N,VIIRS,l,2,305.2,3.44,D,0
41.50111,21.58307,367.0,0.47,0.4,2024-08-26,1110,N,VIIRS,h,2,300.12,11.96,D,0
41.50209,21.58815,349.75,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,301.34,11.96,D,0
41.50227,21.54977,339.28,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,301.78,13.48,D,0
41.50296,20.94772,348.93,0.49,0.41,2024-08-26,1110,N,VIIRS,n,2,287.58,7.02,D,0
41.50309,21.59337,348.38,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,305.29,4.07,D,0
41.50411,21.59865,333.6,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,303.33,4.07,D,0
41.50439,21.56079,332.01,0.47,0.4,2024-08-26,1110,N,VIIRS,n,2,297.73,3.44,D,0
41.50568,21.58713,336.39,0.47,0.39,2024-08-26,1110,N,VIIRS,n,2,300.32,3.69,D,0
41.50667,21.59231,330.91,0.47,0.39,2024-08-26,1110,N,VIIRS,l,2,305.34,4.04,D,0
41.50767,21.59746,332.33,0.47,0.39,2024-08-26,1110,N,VIIRS,l,2,306.35,4.04,D,0
41.51029,21.59143,332.04,0.47,0.39,2024-08-26,1110,N,VIIRS,l,2,302.79,4.04,D,0
41.84387,20.90193,333.7,0.49,0.4,2024-08-26,1110,N,VIIRS,n,2,296.07,4.34,D,0
41.46077,21.62251,298.23,0.55,0.68,2024-08-26,2327,N,VIIRS,n,2,283.64,1.08,N,0
41.46087,21.6181,301.08,0.55,0.68,2024-08-26,2327,N,VIIRS,n,2,284.47,2.71,N,0
41.46717,21.62231,302.83,0.55,0.68,2024-08-26,2327,N,VIIRS,n,2,282.88,1.08,N,0
41.46728,21.61738,302.52,0.55,0.68,2024-08-26,2327,N,VIIRS,n,2,282.88,2.71,N,0
41.4674,21.61142,332.43,0.55,0.68,2024-08-26,2327,N,VIIRS,n,2,284.5,2.71,N,0
41.47348,21.62677,303.21,0.55,0.68,2024-08-26,2327,N,VIIRS,n,2,283.41,1.22,N,0
41.47356,21.6226,300.12,0.55,0.68,2024-08-26,2327,N,VIIRS,n,2,283.08,1.22,N,0
41.41253,22.90261,300.65,0.63,0.54,2024-08-27,108,N,VIIRS,n,2,287.47,2.17,N,0
41.41268,22.90217,308.5,0.64,0.54,2024-08-27,108,N,VIIRS,n,2,287.82,1.67,N,0
41.46781,21.61435,344.72,0.55,0.51,2024-08-27,108,N,VIIRS,n,2,292.69,17.12,N,0
41.47455,21.62761,295.44,0.55,0.51,2024-08-27,108,N,VIIRS,n,2,283.62,0.64,N,0
41.86095,21.48422,314.31,0.53,0.5,2024-08-27,108,N,VIIRS,n,2,287.96,1.46,N,0
41.464,21.62581,335.46,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,300.95,6.97,D,0
41.46613,21.61463,351.34,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,309.14,31.71,D,0
41.46843,21.62426,351.83,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,303.43,24.42,D,0
41.46902,21.60662,339.27,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,297.3,31.71,D,0
41.47041,21.61245,350.85,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,306.89,31.71,D,0
41.47397,21.62746,332.36,0.5,0.49,2024-08-27,1051,N,VIIRS,l,2,304.31,11.7,D,0
41.48398,21.6293,333.37,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,301.6,5.69,D,0
41.48617,21.53713,331.42,0.51,0.49,2024-08-27,1051,N,VIIRS,n,2,300.11,8.39,D,0
41.48664,21.55345,332.98,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,297.96,5.7,D,0
41.48858,21.54155,350.67,0.51,0.49,2024-08-27,1051,N,VIIRS,n,2,304.84,10.69,D,0
41.4901,21.55377,335.02,0.51,0.49,2024-08-27,1051,N,VIIRS,n,2,300.21,6.57,D,0
41.4921,21.54193,341.85,0.51,0.49,2024-08-27,1051,N,VIIRS,n,2,305.81,8.39,D,0
41.49545,21.55006,347.69,0.5,0.49,2024-08-27,1051,N,VIIRS,n,2,305.14,13.55,D,0
41.68416,22.06645,331.48,0.47,0.48,2024-08-27,1051,N,VIIRS,n,2,305.76,1.96,D,0
41.86196,21.49027,328.96,0.49,0.4,2024-08-28,49,N,VIIRS,n,2,287.27,3.32,N,0
41.51616,21.59054,339.57,0.43,0.62,2024-08-28,1032,N,VIIRS,n,2,293.98,5.15,D,0
41.88487,20.88577,330.33,0.45,0.63,2024-08-28,1032,N,VIIRS,n,2,292.52,3.15,D,0
41.90897,21.40024,367.0,0.42,0.61,2024-08-28,1032,N,VIIRS,h,2,293.47,11.4,D,0
42.00591,21.47159,328.77,0.42,0.61,2024-08-28,1032,N,VIIRS,l,2,299.17,2.56,D,0
41.40358,21.36748,367.0,0.33,0.55,2024-08-28,1212,N,VIIRS,h,2,299.58,12.14,D,0
41.40382,21.37154,367.0,0.33,0.55,2024-08-28,1212,N,VIIRS,h,2,303.31,12.14,D,0
41.42308,21.3169,354.59,0.33,0.55,2024-08-28,1212,N,VIIRS,n,2,294.91,18.52,D,0
41.42331,21.32098,367.0,0.33,0.55,2024-08-28,1212,N,VIIRS,h,2,304.34,18.52,D,0
41.42352,21.32505,342.41,0.33,0.55,2024-08-28,1212,N,VIIRS,n,2,295.75,20.6,D,0
41.98058,21.44435,333.34,0.34,0.56,2024-08-28,1213,N,VIIRS,n,2,296.41,2.52,D,0
42.25797,20.75618,343.37,0.63,0.54,2024-08-28,1213,N,VIIRS,n,2,303.63,6.99,D,0
42.26302,20.75582,344.91,0.63,0.54,2024-08-28,1213,N,VIIRS,n,2,302.06,6.99,D,0
41.47753,21.54008,306.6,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,288.77,1.47,N,0
41.47826,21.53553,318.1,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,288.35,1.47,N,0
41.48008,21.54553,306.28,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,287.78,1.07,N,0
41.48154,21.53642,312.62,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,288.64,1.47,N,0
41.49282,21.53009,301.36,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,288.09,0.57,N,0
41.49355,21.52557,308.64,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,289.03,1.14,N,0
41.49755,21.52194,303.07,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,288.26,1.14,N,0
41.50411,21.52374,300.82,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,286.78,0.47,N,0
41.50811,21.52016,303.87,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,287.7,0.74,N,0
41.51317,21.57148,306.43,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,286.83,1.13,N,0
41.51391,21.5669,317.11,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,286.07,1.51,N,0
41.51603,21.59627,308.25,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,289.64,1.27,N,0
41.51645,21.57243,322.28,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,288.41,1.13,N,0
41.51717,21.56786,307.72,0.38,0.36,2024-08-29,30,N,VIIRS,n,2,287.94,1.51,N,0
41.66743,22.07114,309.94,0.39,0.36,2024-08-29,30,N,VIIRS,n,2,289.81,1.87,N,0
41.67071,22.07209,350.21,0.39,0.36,2024-08-29,30,N,VIIRS,n,2,293.77,4.71,N,0
41.674,22.07306,324.71,0.39,0.36,2024-08-29,30,N,VIIRS,n,2,285.8,4.71,N,0
41.67475,22.06846,309.15,0.39,0.36,2024-08-29,30,N,VIIRS,n,2,283.52,2.04,N,0
40.90871,21.4903,346.94,0.38,0.43,2024-08-29,1153,N,VIIRS,n,2,301.29,15.4,D,0
41.47885,21.53446,336.93,0.39,0.44,2024-08-29,1154,N,VIIRS,n,2,297.09,4.1,D,0
41.49418,21.52261,333.18,0.39,0.44,2024-08-29,1154,N,VIIRS,n,2,299.32,4.71,D,0
41.50661,21.52378,331.26,0.39,0.44,2024-08-29,1154,N,VIIRS,n,2,296.6,2.38,D,0
41.50976,21.55732,347.98,0.39,0.44,2024-08-29,1154,N,VIIRS,n,2,297.16,55.98,D,0
41.51069,21.56731,334.76,0.39,0.44,2024-08-29,1154,N,VIIRS,n,2,297.61,5.21,D,0
41.51122,21.57298,354.31,0.39,0.44,2024-08-29,1154,N,VIIRS,n,2,297.97,8.62,D,0
41.51345,21.55287,345.99,0.39,0.44,2024-08-29,1154,N,VIIRS,n,2,296.27,55.98,D,0
42.00712,21.26492,346.97,0.38,0.44,2024-08-29,1154,N,VIIRS,n,2,302.19,5.05,D,0
42.01117,21.2646,337.4,0.38,0.44,2024-08-29,1154,N,VIIRS,n,2,300.81,5.05,D,0
41.91613,20.91329,335.15,0.39,0.36,2024-08-30,1135,N,VIIRS,n,2,297.35,2.64,D,0
42.02882,21.48308,341.34,0.4,0.37,2024-08-30,1135,N,VIIRS,n,2,303.21,10.19,D,0
42.03218,21.48226,336.35,0.4,0.37,2024-08-30,1135,N,VIIRS,l,2,307.18,4.14,D,0
41.47936,21.64069,296.68,0.51,0.5,2024-08-30,2353,N,VIIRS,n,2,285.95,0.59,N,0
41.23303,20.66739,340.86,0.47,0.48,2024-09-01,1057,N,VIIRS,n,2,297.63,7.39,D,0
41.23857,20.67115,334.7,0.47,0.48,2024-09-01,1057,N,VIIRS,n,2,296.3,6.82,D,0
41.23986,20.67667,338.76,0.47,0.48,2024-09-01,1057,N,VIIRS,n,2,298.48,6.82,D,0
41.27406,21.64803,336.97,0.43,0.46,2024-09-01,1057,N,VIIRS,n,2,296.93,3.18,D,0
41.2753,21.65361,341.77,0.43,0.46,2024-09-01,1057,N,VIIRS,n,2,297.29,5.36,D,0
41.2805,21.65719,330.4,0.42,0.46,2024-09-01,1057,N,VIIRS,n,2,297.19,7.59,D,0
41.28143,21.6614,336.09,0.42,0.46,2024-09-01,1057,N,VIIRS,n,2,297.89,3.48,D,0
41.28326,21.64799,331.08,0.42,0.46,2024-09-01,1057,N,VIIRS,n,2,295.57,3.87,D,0
